product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail
WXSW4F003T3,[클리어런스][스테디셀러]터키쉬블루《Merino Silky》카라넥 스웨터,알레그리 남성,WX,1897,2,[24FW],390000,140470,63,0,0,31,4.8,224,0,4,2,"00S:1, 00M:1, 00L:0, 0XL:0",6,"블랙:2, 차콜 그레이:2, 밝은 그레이:0, 진한 청록:2"
ARSW5D318B1,라이트 블루 《Italy Cotton》 [Semi Over] 크루넥 스웨터,알레그리,A001,1897,2,[25FW],490000,308700,37,0,0,2,5.0,24,0,10,34,"S (95):10, M (100):9, L (105):12, XL (110):3",59,"밝은 블루:34, 밝은 그레이:25"
ARSW5B402E2,그린《Cool Cotton》세미오버 라운드 니트,알레그리,A001,1897,2,[25SS],320000,191520,40,0,0,10,4.6,247,0,2,16,"S (95):6, M (100):4, L (105):2, XL (110):4",36,"차콜 그레이:11, 크림:9, 초록:16"
ARPA5B952N3,다크 네이비《Summer Soft-Dyed》치노 팬츠,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,3,4.3,80,0,1,28,"78 (30):4, 82 (32):7, 86 (34):7, 90 (36):4, 94 (38):3, 098:3",82,"베이지:22, 진한 네이비:28, 흰색:32"
0ASH5B222BK,블랙《Wave Pleate》오픈카라 하프 셔츠+팬츠 셋업,알레그리,0A,1897,2,[25SS],730000,459900,37,0,0,0,0.0,164,0,5,0,,2,블랙:2
ARSH5B911BK,블랙《ACTIVE》드레스 셔츠,알레그리,A001,1897,2,[25SS],390000,245700,37,0,0,2,5.0,341,0,3,9,"S (95):7, M (100):1, L (105):0, XL (110):1",49,"밝은 블루:14, 블랙:9, 밝은 그레이:16, 흰색:10"
WXTS5B302I1,[스테디셀러] 베이지《Sucker Twill》 세미오버 카라 티셔츠,알레그리 남성,WX,1897,2,[25SS],320000,201600,37,0,0,0,0.0,0,0,0,15,"00S:1, 00M:6, 00L:5, 0XL:3",65,"탁한 블루:25, 밝은 베이지:15, 진한 청록:25"
ARTR4D301G1,[클리어런스]그레이《Mili Creaze》하이브리드 다운 트렌치 점퍼,알레그리,A001,1897,2,[24FW],1650000,638250,61,0,0,9,5.0,127,0,81,1,"48 (95):0, 50 (100):0, 52 (105):0, 54 (110):1",1,"차콜 그레이:0, 밝은 그레이:1"
ARPA5D313G2,그레이《Back-Brushed》[Straight Fit] 슬랙스,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,0,0.0,27,0,2,20,"78 (30):7, 82 (32):7, 86 (34):1, 90 (36):5",56,"블랙:36, 그레이:20"
ARPA6A140BK,CANONICO 블랙《TECH TAILORING》 솔리드 수트 팬츠,알레그리,A001,1897,1,[26SS],490000,441000,10,0,0,0,0.0,28,0,0,11,"78 (30):1, 82 (32):3, 86 (34):3, 90 (36):3, 94 (38):1",17,"블랙:11, 진한 그레이:6"
ARPA5C303W2,브라운《Stretch Wool》Tollegno 스트레이트 핏 슬랙스,알레그리,A001,1897,1,[25FW],449000,426550,5,0,0,4,5.0,185,0,9,5,"78 (30):3, 82 (32):0, 86 (34):1, 90 (36):0, 94 (38):1",31,"블랙:26, 차콜 그레이:0, 브라운:5"
ARTR5C201W3,다크브라운《Lux Stretch》[Siberian Goose]맥 트렌치,알레그리,A001,1897,2,[25FW],1200000,756000,37,0,0,3,5.0,87,0,12,20,"48 (95):5, 50 (100):6, 52 (105):6, 54 (110):3",25,"블랙:5, 진한 브라운:20"
0AJA5B381B5,[SET] 린넨 혼방 셋업 자켓 + 린넨 혼방 셋업 팬츠,알레그리,0A,1897,2,[25SS],1430000,900900,37,0,0,0,0.0,48,0,1,0,,7,탁한 블루:7
ARJA5B332N3,다크 네이비《Dry Wool》수트 자켓,알레그리,A001,1897,2,[25SS],890000,532660,40,0,0,0,0.0,55,0,2,1,"46 (90):1, 48 (95):0, 50 (100):0, 52 (105):0, 54 (110):0",3,"그레이:2, 진한 네이비:1"
ARSW5D403G3,다크그레이《Merino Silky》모크넥 스웨터,알레그리,A001,1897,2,[25FW],379000,238770,37,0,0,4,5.0,405,0,6,8,"S (95):4, M (100):2, L (105):1, XL (110):1",53,"탁한 블루:17, 블랙:15, 진한 그레이:8, 베이지:9, 아이보리:4"
ARSW5B302N3,다크 네이비 《Waffle paper》카라넥,알레그리,A001,1897,2,[25SS],360000,215460,40,0,0,2,5.0,204,0,5,6,"S (95):5, M (100):1, L (105):0, XL (110):0",33,"밝은 그레이:27, 진한 네이비:6"
ARTS5B306G1,라이트 그레이《CrinkleSucker》카라 티셔츠,알레그리,A001,1897,2,[25SS],270000,161590,40,0,0,4,5.0,284,0,2,12,"90:0, 95:2, 100:1, 105:9, 110:0",43,"블랙:13, 진한 와인:4, 밝은 그레이:12, 진한 청록:14"
ARSH5B222BK,블랙《Wave Pleate》오픈카라 반팔 셔츠,알레그리,A001,1897,2,[25SS],390000,245700,37,0,0,2,5.0,211,0,10,7,"S (95):2, M (100):1, L (105):1, XL (110):3",17,"블랙:7, 진한 네이비:10"
ARPA5A321I2,베이지《Tech Twill》MARZOTTO 셋업 팬츠,알레그리,A001,1897,2,[25SS],440000,263340,40,0,0,8,4.9,168,0,8,2,"78 (30):2, 82 (32):0, 86 (34):0, 90 (36):0, 94 (38):0",6,"블랙:4, 베이지:2"
ARPA4B403T3,[클리어런스]터콰이즈《TechTailoring》ZEGNA 패턴 서머 수트 팬츠,알레그리,A001,1897,2,[24SS],540000,267300,50,0,0,2,4.5,14,0,5,35,"78 (30):9, 82 (32):8, 86 (34):13, 90 (36):4, 94 (38):1",35,진한 청록:35
ARCO5D503G3,다크그레이《a.vo》Cashmere 10 후드 탈부착 발마칸 코트,알레그리,A001,1897,2,[25FW],1690000,1064700,37,0,0,1,5.0,67,0,36,1,"48 (95):0, 50 (100):1, 52 (105):0, 54 (110):0",1,진한 그레이:1
ARPA5C501I3,베이지《City LUX》[Slim Straght Fit] 트윌 치노,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,0,0.0,96,0,2,11,"78 (30):0, 82 (32):2, 86 (34):3, 90 (36):3, 94 (38):3",28,"차콜 그레이:15, 진한 베이지:11, 탁한 카키:2"
WXPA4E007I3,[클리어런스]다크 베이지[Comfort 1Tuck]《WoolCrunch》 컴포트 슬랙스,알레그리 남성,WX,1897,2,[24SS],450000,222750,50,0,0,4,5.0,181,0,2,16,"078:4, 082:5, 086:1, 090:4, 094:2",99,"진한 블루:50, 차콜 그레이:14, 베이지:19, 진한 베이지:16"
ARJA5C202I2,라이트베이지《City LUX》울 블렌드 셋업 자켓 ,알레그리,A001,1897,2,[25FW],790000,497700,37,0,0,0,0.0,167,0,0,14,"46 (90):1, 48 (95):5, 50 (100):7, 52 (105):1, 54 (110):0",30,"블랙:8, 베이지:14, 진한 네이비:8"
ARJA5C414N3,다크네이비《Tech Tailoring》E.Zegna 쉐도우 패턴 수트 자켓,알레그리,A001,1897,2,[25FW],1100000,693000,37,0,0,0,0.0,97,0,1,15,"48 (95):1, 50 (100):4, 52 (105):6, 54 (110):4, 056 (115):0",34,"차콜 그레이:19, 진한 네이비:15"
ARJA5B682WT,[Allegri x Boglioli] 화이트 린넨 혼방 쵸어 셋업 자켓,알레그리,A001,1897,2,[25SS],940000,562590,40,0,0,0,0.0,125,0,4,2,"48 (95):0, 50 (100):1, 52 (105):1",2,"진한 네이비:0, 진한 브라운:0, 흰색:2"
ARSW5D316BK,블랙《Frame High》Low Gauge 스웻 맨투맨,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,1,4.0,88,0,22,32,"S (95):7, M (100):14, L (105):9, XL (110):2",41,"블랙:32, 베이지:9"
ARTS5B204T3,다크 터콰이즈 블루《TechNylon》카라 티셔츠,알레그리,A001,1897,2,[25SS],250000,149620,40,0,0,4,4.3,440,0,2,9,"95:5, 100:3, 105:1, 110:0",50,"블랙:9, 밝은 그레이:3, 그레이:5, 진한 그레이:5, 진한 베이지:19, 진한 청록:9"
ARJA5B317CG,라이트 그레이《Dry Touch》셋업 자켓,알레그리,A001,1897,2,[25SS],740000,442890,40,0,0,0,0.0,107,0,1,4,"46 (90):0, 48 (95):2, 50 (100):1, 52 (105):1, 54 (110):0",6,"블랙:2, 차콜 그레이:4"
ARJA5B332G2,다크 그레이《Dry Wool》수트 자켓,알레그리,A001,1897,2,[25SS],890000,532660,40,0,0,0,0.0,55,0,1,2,"46 (90):1, 48 (95):1, 50 (100):0, 52 (105):0, 54 (110):0",3,"그레이:2, 진한 네이비:1"
ARPA4D307CG,[클리어런스]차콜 그레이《Back-Brushed》스탠다드 핏 슬랙스,알레그리,A001,1897,2,[24FW],390000,145310,62,0,0,5,4.8,148,0,7,6,"78 (30):0, 82 (32):2, 86 (34):0, 90 (36):0, 94 (38):1, 098:3",15,"블랙:2, 차콜 그레이:6, 진한 그레이:3, 아이보리:4"
ARSW5D402G1,라이트그레이《Merino Silky》라운드 스웨터,알레그리,A001,1897,2,[25FW],359000,226170,37,0,0,1,4.0,210,0,4,9,"S (95):1, M (100):1, L (105):4, XL (110):3",23,"블랙:6, 차콜 그레이:2, 밝은 그레이:9, 브라운:6"
ARSH5B241B1,라이트블루 세미 오버 핏 데님 반팔 셔츠,알레그리,A001,1897,2,[25SS],440000,263340,40,0,0,5,4.8,46,0,10,6,"S (95):3, M (100):3, L (105):0, XL (110):0",6,밝은 블루:6
ARPA5A421BK,블랙《Tech Tailoring》GUABELLO 수트 팬츠,알레그리,A001,1897,2,[25SS],440000,263340,40,0,0,1,5.0,121,0,4,6,"78 (30):2, 82 (32):2, 86 (34):0, 90 (36):1, 94 (38):1",11,"블랙:6, 차콜 그레이:2, 진한 네이비:3"
ARPA5D404N3,다크네이비《Tech Tailoring》Loro Piana Fabric 캐시미어 혼방 수트 팬츠,알레그리,A001,1897,2,[25FW],690000,434700,37,0,0,2,5.0,91,0,1,32,"78 (30):5, 82 (32):2, 86 (34):14, 90 (36):11, 94 (38):0",56,"진한 그레이:24, 진한 네이비:32"
ARPA5B211I4,페일 베이지《Summer Bouncy》슬림핏 슬랙스,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,2,5.0,254,0,3,16,"78 (30):2, 82 (32):3, 86 (34):2, 90 (36):3, 94 (38):3, 098:3",58,"블랙:24, 밝은 베이지:18, 연베이지:16"
ARPA5A216BK,블랙《Chevron Texture》세미 와이드 슬랙스,알레그리,A001,1897,2,[25SS],440000,263340,40,0,0,1,2.0,61,0,3,6,"78 (30):4, 82 (32):1, 86 (34):0, 90 (36):0, 94 (38):1",6,블랙:6
ARPA4C101CG,차콜 그레이《Wool Twill》스트레이트 핏 셋업 팬츠,알레그리,A001,1897,2,[24FW],390000,145310,62,0,0,18,4.9,56,0,8,2,"78 (30):0, 82 (32):0, 86 (34):0, 90 (36):0, 94 (38):2",2,"블랙:0, 차콜 그레이:2"
WXPA4F202W2,[클리어런스][스테디셀러] 브라운《Flex Wool》BRESSAN 슬랙스,알레그리 남성,WX,1897,2,[24FW],490000,182570,62,0,0,1,4.0,58,0,3,1,"078:1, 082:0, 086:0, 090:0, 094:0",1,"밝은 그레이:0, 브라운:1"
ARJA5D301W3,다크브라운《Two Tone Waffle》G.B CONTE 자켓,알레그리,A001,1897,2,[25FW],890000,560700,37,0,0,1,5.0,166,0,4,39,"46 (90):2, 48 (95):7, 50 (100):16, 52 (105):13, 54 (110):1",68,"블랙:10, 그레이:19, 진한 브라운:39"
ARJA5D303BK,블랙《Velvet Likes》FABIO원단 자켓,알레그리,A001,1897,2,[25FW],890000,560700,37,0,0,1,5.0,34,0,3,16,"48 (95):7, 50 (100):4, 52 (105):4, 54 (110):0, 056 (115):1",16,블랙:16
ARSH5B911G1,라이트 그레이《ACTIVE》드레스 셔츠,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,2,5.0,341,0,4,16,"S (95):9, M (100):0, L (105):0, XL (110):7",49,"밝은 블루:14, 블랙:9, 밝은 그레이:16, 흰색:10"
ARSW5A202B5,그레이시 블루《Waffel Soft-Milano》라운드 스웨터,알레그리,A001,1897,2,[25SS],360000,215460,40,0,0,4,4.8,136,0,0,1,"S (95):1, M (100):0, L (105):0, XL (110):0",13,"탁한 블루:1, 밝은 코랄:7, 차콜 그레이:4, 밝은 그레이:1"
0ATS5B403E1,[SET] 벨루어 신규 소재 + 성하 벨루어 하프 팬츠(티셔츠 셋업),알레그리,0A,1897,2,[25SS],480000,302400,37,0,0,5,4.8,77,0,11,0,,5,밝은 초록:5
ARTS5B401B5,그레이스 블루《Two Tone Mash》카라 티셔츠,알레그리,A001,1897,2,[25SS],270000,170100,37,0,0,2,5.0,84,0,6,16,"90:1, 95:3, 100:6, 105:5, 110:1",47,"밝은 블루:15, 탁한 블루:16, 진한 청록:16"
ARSW5B501MU,멀티 컬러《Island》네잎 크로버 가디건,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,1,5.0,65,0,3,2,"S (95):2, M (100):0, L (105):0, XL (110):0",2,MULTI COLOR:2
ARPA5B221G1,라이트 그레이《Wool Blended》슬림 원 턱 슬랙스,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,0,0.0,159,0,1,14,"78 (30):1, 82 (32):0, 86 (34):4, 90 (36):6, 94 (38):1, 098:2",56,"블랙:16, 밝은 그레이:14, 진한 그레이:13, 진한 네이비:13"
ARPA5B211I1,라이트 베이지《Summer bouncy》슬림핏 슬랙스,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,2,5.0,254,0,3,18,"78 (30):0, 82 (32):1, 86 (34):2, 90 (36):10, 94 (38):3, 098:2",58,"블랙:24, 밝은 베이지:18, 연베이지:16"
ARPA5B503BK,블랙《Cool_Lite》셋업 팬츠,알레그리,A001,1897,2,[25SS],440000,277200,37,0,0,2,5.0,14,0,1,4,"78 (30):0, 82 (32):1, 86 (34):2, 90 (36):0, 94 (38):1",4,블랙:4
ARPA5B312G1,라이트 그레이《Woolly Sucker》셋업 팬츠,알레그리,A001,1897,2,[25SS],340000,203490,40,0,0,5,5.0,824,0,1,3,"78 (30):2, 82 (32):1, 86 (34):0, 90 (36):0, 94 (38):0, 098:0",22,"블랙:9, 밝은 그레이:3, 밝은 베이지:4, 진한 네이비:2, 진한 청록:4"
ARPA5B700BK,블랙 마이크로 조직감 하프 팬츠,알레그리,A001,1897,2,[25SS],290000,173560,40,0,0,0,0.0,75,0,1,7,"78 (30):0, 82 (32):1, 86 (34):3, 90 (36):2, 94 (38):1",14,"블랙:7, 베이지:7"
ARJA5D301G2,그레이《Two Tone Waffle》G.B CONTE 자켓,알레그리,A001,1897,2,[25FW],890000,560700,37,0,0,1,5.0,166,0,2,19,"46 (90):1, 48 (95):3, 50 (100):5, 52 (105):7, 54 (110):3",68,"블랙:10, 그레이:19, 진한 브라운:39"
WXJA4F101BK,[클리어런스][스테디셀러] 블랙《Marzotto》셋업 자켓,알레그리 남성,WX,1897,2,[24FW],890000,360450,59,0,0,5,4.6,45,0,2,2,"048:0, 050:1, 052:1, 054:0",2,"블랙:2, 진한 네이비:0"
ARSW5C201CG,챠콜《Milano Silkray》스웨터 맨투맨,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,1,5.0,282,0,2,4,"S (95):1, M (100):0, L (105):2, XL (110):1",28,"밝은 블루:11, 블랙:11, 차콜 그레이:4, 아이보리:2"
ARSW5C101BK,블랙《Waffle Soft-Milano》카라넥 스웨터,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,0,0.0,314,0,15,13,"S (95):4, M (100):4, L (105):2, XL (110):3",42,"블랙:13, 차콜 그레이:4, 크림:4, 밝은 그레이:4, 그레이:9, 브라운:8"
ARPA5D301W2,브라운《Cashmere Blended》[Slim Fit] 슬랙스,알레그리,A001,1897,1,[25FW],490000,465500,5,0,0,2,4.5,277,0,6,14,"78 (30):4, 82 (32):7, 86 (34):0, 90 (36):3, 94 (38):0",47,"블랙:13, 네이비:20, 브라운:14"
ARPA5D301BK,블랙《Cashmere Blended》[Slim Fit] 슬랙스,알레그리,A001,1897,1,[25FW],490000,465500,5,0,0,2,4.5,277,0,3,13,"78 (30):3, 82 (32):6, 86 (34):2, 90 (36):0, 94 (38):2",47,"블랙:13, 네이비:20, 브라운:14"
ARPA5D326G1,라이트 그레이 《Cashmere Blended》Tollegno 트윌조직 슬랙스,알레그리,A001,1897,1,[25FW],490000,465500,5,0,0,1,5.0,303,0,2,4,"78 (30):1, 82 (32):0, 86 (34):0, 90 (36):3, 94 (38):0, 098:0",12,"밝은 그레이:4, 진한 베이지:8"
ARSW5D401T3,다크터콰이즈블루《Merino Silky》카라넥 스웨터,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,3,5.0,258,0,6,20,"S (95):5, M (100):7, L (105):4, XL (110):4",45,"블랙:11, 그레이:9, 진한 청록:20, 진한 브라운:5"
ARSW5B402CG,챠콜 그레이《Cool Cotton》세미오버 라운드 니트,알레그리,A001,1897,2,[25SS],320000,191520,40,0,0,10,4.6,247,0,6,11,"S (95):5, M (100):4, L (105):1, XL (110):1",36,"차콜 그레이:11, 크림:9, 초록:16"
ARPA5B221N3,다크 네이비《Wool Blended》슬림 원 턱 슬랙스,알레그리,A001,1897,2,[25SS],390000,245700,37,0,0,0,0.0,159,0,7,13,"78 (30):2, 82 (32):5, 86 (34):1, 90 (36):1, 94 (38):2, 098:2",56,"블랙:16, 밝은 그레이:14, 진한 그레이:13, 진한 네이비:13"
ARPA5B381W1,[C.E.B]라이트 브라운《Natural Linen》컴포트 투 턱 셋업 팬츠,알레그리,A001,1897,2,[25SS],540000,340200,37,0,0,2,4.0,47,0,6,1,"78 (30):0, 82 (32):0, 86 (34):1, 90 (36):0, 94 (38):0",3,"탁한 블루:2, 밝은 브라운:1"
ARPA5B212N3,다크 네이비《WoollySucker》스트레이트핏 슬랙스,알레그리,A001,1897,2,[25SS],340000,203490,40,0,0,3,5.0,142,0,3,4,"78 (30):1, 82 (32):0, 86 (34):1, 90 (36):2, 94 (38):0",21,"블랙:8, 밝은 그레이:9, 진한 네이비:4"
ARPA5A211N3,다크네이비《Bouncy》슬림핏 슬랙스,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,5,5.0,335,0,2,1,"78 (30):0, 82 (32):0, 86 (34):0, 90 (36):1, 94 (38):0, 098:0",15,"블랙:8, 그레이:6, 베이지:0, 진한 네이비:1"
ARSW5B604G3,다크그레이 니트 하프 팬츠,알레그리,A001,1897,2,[25SS],380000,227430,40,0,0,0,0.0,30,0,2,9,"S (95):3, M (100):3, L (105):0, XL (110):3",17,"그레이:8, 진한 그레이:9"
ARSH5B951B1,라이트 블루 면 혼방 포플린 드레스 셔츠,알레그리,A001,1897,2,[25SS],340000,203490,40,0,0,0,0.0,52,0,1,20,"S (95):7, M (100):6, L (105):4, XL (110):3",26,"밝은 블루:20, 흰색:6"
WXPA4F203W3,[클리어런스][스테디셀러] 브라운멜란지《Wool Corduroy》스탠다드 핏 셋업 팬츠,알레그리 남성,WX,1897,2,[24FW],490000,182570,62,0,0,4,5.0,91,0,4,4,"078:0, 082:1, 086:0, 090:3, 094:0",4,"블랙:0, 진한 그레이:0, 진한 브라운:4"
ARTS5B401T3,다크 터콰이즈 블루《Two Tone Mash》카라 티셔츠,알레그리,A001,1897,2,[25SS],270000,170100,37,0,0,2,5.0,84,0,5,16,"90:0, 95:3, 100:6, 105:4, 110:3",47,"밝은 블루:15, 탁한 블루:16, 진한 청록:16"
ARPA5B213BK,블랙《DryCool》슬림핏 슬랙스,알레그리,A001,1897,2,[25SS],340000,203490,40,0,0,1,5.0,486,0,3,13,"78 (30):2, 82 (32):2, 86 (34):0, 90 (36):3, 94 (38):3, 098:3",41,"진한 블루:11, 블랙:13, 밝은 그레이:9, 진한 그레이:8"
ARPA4D317BK,블랙《Back-Brushed》컴포트 투 턱 슬랙스,알레그리,A001,1897,2,[24FW],390000,145310,62,0,0,6,4.7,46,0,6,1,"78 (30):1, 82 (32):0, 86 (34):0, 90 (36):0, 94 (38):0",6,"블랙:1, 진한 그레이:5"
ARJA5D201W2,브라운《E.ZEGNA CASHICO》코듀로이 자켓 [셋업],알레그리,A001,1897,2,[25FW],1290000,812700,37,0,0,0,0.0,67,0,2,3,"48 (95):3, 50 (100):0, 52 (105):0, 54 (110):0",3,"밝은 그레이:0, 브라운:3"
ARJA5C414CG,차콜 《Tech Tailoring》E.Zegna 쉐도우 패턴 수트 자켓,알레그리,A001,1897,2,[25FW],1100000,693000,37,0,0,0,0.0,97,0,2,19,"48 (95):2, 50 (100):2, 52 (105):7, 54 (110):6, 056 (115):2",34,"차콜 그레이:19, 진한 네이비:15"
0AJA5B332G2,[SET] 다크 그레이《Dry Wool》수트 셋업,알레그리,0A,1897,2,[25SS],1330000,837900,37,0,0,0,0.0,78,0,0,0,,2,그레이:2
ARJA5B317BK,블랙《Dry Touch》셋업 자켓,알레그리,A001,1897,2,[25SS],740000,442890,40,0,0,0,0.0,107,0,1,2,"46 (90):0, 48 (95):1, 50 (100):0, 52 (105):0, 54 (110):1",6,"블랙:2, 차콜 그레이:4"
ARSW5C101W2,브라운《Waffle Soft-Milano》카라넥 스웨터,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,0,0.0,314,0,6,8,"S (95):1, M (100):4, L (105):2, XL (110):1",42,"블랙:13, 차콜 그레이:4, 크림:4, 밝은 그레이:4, 그레이:9, 브라운:8"
ARPA5D832BK,블랙《Back-Brushed》[Tapered Fit] 데님,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,0,0.0,51,0,10,20,"78 (30):5, 82 (32):3, 86 (34):4, 90 (36):3, 94 (38):5",20,블랙:20
0AJU5B601N2,네이비 시어서커 점퍼&팬츠 세트,알레그리,0A,1897,2,[25SS],880000,554400,37,0,0,3,5.0,71,0,8,0,,10,네이비:10
ARJU5B502T3,다크 터콰이즈《ShineLight》윈드 브레이커,알레그리,A001,1897,2,[25SS],690000,412960,40,0,0,1,5.0,76,0,1,5,"48 (95):1, 50 (100):0, 52 (105):2, 54 (110):2",13,"진한 네이비:8, 진한 청록:5"
ARSW5B603CR,크림 《Aero Stripe》 카라 니트,알레그리,A001,1897,2,[25SS],350000,209470,40,0,0,0,0.0,36,0,5,14,"M (100):5, S (95):4, L (105):2, XL (110):3",27,"크림:14, 연핑크:13"
ARSH5B211B4,페일 블루 텐셀 반팔 셔츠,알레그리,A001,1897,2,[25SS],340000,203490,40,0,0,5,4.8,144,0,2,8,"S (95):0, M (100):5, L (105):1, XL (110):2",26,"연블루:8, 블랙:12, 차콜 그레이:6"
ARMU5F002G3,다크 그레이 《Pure Cashmere》 머플러,알레그리,A001,1897,2,[25FW],340000,214200,37,0,0,1,5.0,39,0,9,9,XXX:9,24,"진한 그레이:9, 베이지:15"
ARPA4C203N3,네이비《Wool Jersey》레귤러 핏 셋업 팬츠,알레그리,A001,1897,2,[24FW],390000,145310,62,0,0,1,5.0,38,0,4,1,"78 (30):0, 82 (32):1, 86 (34):0, 90 (36):0, 94 (38):0",1,"진한 그레이:0, 진한 네이비:1"
ARPA5B215BK,블랙《ElaCool》슬림핏 슬랙스,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,2,5.0,843,0,5,14,"78 (30):4, 82 (32):3, 86 (34):2, 90 (36):2, 94 (38):1, 098:2",38,"블랙:14, 밝은 그레이:1, 베이지:10, 진한 네이비:7, 흰색:6"
ARPA5C502N3,다크네이비[Straight Fit] 트윌 코튼 치노,알레그리,A001,1897,2,[25FW],340000,214200,37,0,0,0,0.0,49,0,5,14,"78 (30):3, 82 (32):3, 86 (34):2, 90 (36):4, 94 (38):2",27,"아이보리:13, 진한 네이비:14"
ARPA5D201W2,브라운《E.ZEGNA CASHICO》코듀로이 팬츠 [셋업],알레그리,A001,1897,2,[25FW],690000,434700,37,0,0,0,0.0,64,0,1,1,"78 (30):1, 82 (32):0, 86 (34):0, 90 (36):0, 94 (38):0",1,"밝은 그레이:0, 브라운:1"
WXPA4F201CG,[스테디셀러] 차콜그레이《Flex Wool》BRESSAN 수트 팬츠,알레그리 남성,WX,1897,2,[24FW],490000,182570,62,0,0,1,5.0,42,0,1,1,"082:1, 086:0",2,"블랙:1, 차콜 그레이:1"
ARJA5C202BK,블랙《City LUX》울 블렌드 셋업 자켓 ,알레그리,A001,1897,2,[25FW],790000,497700,37,0,0,0,0.0,167,0,3,8,"46 (90):1, 48 (95):2, 50 (100):2, 52 (105):3, 54 (110):0",30,"블랙:8, 베이지:14, 진한 네이비:8"
0AJA5B351CG,[SET] 차콜 그레이《Flex Jersey》 마이크로 패턴 셋업,알레그리,0A,1897,2,[25SS],1180000,743400,37,0,0,0,0.0,104,0,2,0,,2,차콜 그레이:2
ARSW5D401BK,블랙《Merino Silky》카라넥 스웨터,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,3,5.0,258,0,7,11,"S (95):2, M (100):3, L (105):3, XL (110):3",45,"블랙:11, 그레이:9, 진한 청록:20, 진한 브라운:5"
ARJA5C202N3,다크네이비《City LUX》울 블렌드 셋업 자켓 ,알레그리,A001,1897,2,[25FW],790000,497700,37,0,0,0,0.0,167,0,2,8,"46 (90):2, 48 (95):3, 50 (100):1, 52 (105):0, 54 (110):2",30,"블랙:8, 베이지:14, 진한 네이비:8"
ARPA5B215N3,다크 네이비《ElaCool》슬림핏 슬랙스,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,2,5.0,843,0,1,7,"78 (30):3, 82 (32):3, 86 (34):0, 90 (36):0, 94 (38):0, 098:1",38,"블랙:14, 밝은 그레이:1, 베이지:10, 진한 네이비:7, 흰색:6"
ARSW5D318G1,라이트 그레이 《Italy Cotton》 [Semi Over] 크루넥 스웨터,알레그리,A001,1897,2,[25FW],490000,308700,37,0,0,2,5.0,24,0,9,25,"S (95):7, M (100):9, L (105):5, XL (110):4",59,"밝은 블루:34, 밝은 그레이:25"
ARSW5D401W3,다크브라운《Merino Silky》카라넥 스웨터,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,3,5.0,258,0,4,5,"S (95):1, M (100):3, L (105):1, XL (110):0",45,"블랙:11, 그레이:9, 진한 청록:20, 진한 브라운:5"
ARSW5C101CG,차콜그레이《Waffle Soft-Milano》카라넥 스웨터,알레그리,A001,1897,2,[25FW],390000,245700,37,0,0,0,0.0,314,0,3,4,"S (95):2, M (100):1, L (105):1, XL (110):0",42,"블랙:13, 차콜 그레이:4, 크림:4, 밝은 그레이:4, 그레이:9, 브라운:8"
ARPA5B215G1,라이트그레이《ElaCool》슬림핏 슬랙스,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,2,5.0,843,0,0,1,"78 (30):0, 82 (32):0, 86 (34):0, 90 (36):1, 94 (38):0, 098:0",38,"블랙:14, 밝은 그레이:1, 베이지:10, 진한 네이비:7, 흰색:6"
ARPA5B100CG,챠콜 그레이《Mild Pleats》슬림 원 턱 슬랙스,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,1,5.0,342,0,3,3,"78 (30):0, 82 (32):0, 86 (34):0, 90 (36):1, 94 (38):1, 098:1",17,"블랙:6, 차콜 그레이:3, 베이지:8"
ARPA5B315BK,블랙《Crinkle Sucker》셋업 팬츠,알레그리,A001,1897,2,[25SS],390000,233410,40,0,0,0,0.0,129,0,1,3,"78 (30):1, 82 (32):1, 86 (34):1, 90 (36):0, 94 (38):0, 098:0",8,"블랙:3, 차콜 그레이:5"
